UUID,Automotive,Ent,Finance,Games,Health,Hobbies,Life,News,Parent,Property,Sports,Tech,Travel,Women
uuid_09933,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uuid_09934,0,0,0.98696088,0,0.00200602,0,0,0.01003009,0,0,0.00100301,0,0,0
uuid_09935,0.00227273,0.05681818,0.02954545,0.54318182,0,0,0.31136364,0.02272727,0,0.00227273,0.02954545,0,0.00227273,0
uuid_09936,0,0.03110048,0,0,0,0,0,0,0,0,0.96889952,0,0,0
uuid_09937,0.03061224,0.0244898,0.07346939,0,0.0244898,0,0.06326531,0.04693878,0.02857143,0,0,0.01020408,0.67959184,0.01836735
uuid_09938,0,0.29157667,0.01295896,0,0.00431965,0,0,0,0,0,0,0.67602592,0.01511879,0
uuid_09939,0,0.00814111,0,0.95386703,0,0,0.00135685,0.01085482,0,0,0.00135685,0.0027137,0.02170963,0
uuid_09940,0,0,0,0.98717949,0,0,0.00512821,0.00769231,0,0,0,0,0,0
uuid_09941,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uuid_09942,0,0.01463415,0.03414634,0.25365854,0,0.67804878,0.0097561,0,0,0,0,0.0097561,0,0
uuid_09943,0,0,0,0,0,0,0,0,0,0,0,0.98058252,0.01941748,0
uuid_09944,0.00117096,0.00702576,0.00234192,0,0,0,0.0058548,0.00468384,0,0,0,0.00117096,0.97775176,0
uuid_09945,0,0.84367246,0.01488834,0.00248139,0.00248139,0.05707196,0.00248139,0.01488834,0.04218362,0,0,0,0.00744417,0.01240695
uuid_09946,0,0,0.0073278,0,0,0,0,0,0,0,0,0.9926722,0,0
uuid_09947,0,0.00464037,0,0.99071926,0,0,0,0.00232019,0,0,0,0,0,0.00232019
uuid_09948,0,0.01768489,0,0.9807074,0,0,0.00160772,0,0,0,0,0,0,0
uuid_09949,0,0,0,0.96167247,0,0.01045296,0,0.02439024,0,0.00348432,0,0,0,0
uuid_09950,0.78438031,0.12733447,0.00848896,0,0.00169779,0.03056027,0.00169779,0.01697793,0,0.00169779,0.00169779,0.02037351,0,0.00509338
uuid_09951,0,0.99269184,0,0,0,0,0,0.00121803,0,0,0,0,0.00609013,0
uuid_09952,0,0.99843014,0,0,0,0,0,0.00039246,0,0,0.00019623,0,0,0.00098116
uuid_09953,0,0.02112676,0,0.00704225,0,0,0.13380282,0,0,0,0.00704225,0.8028169,0.02816901,0
uuid_09954,0,0.98611111,0,0,0,0.00694444,0,0,0,0,0,0.00694444,0,0
uuid_09955,0,0.925,0.025,0,0,0.025,0,0,0,0,0,0,0,0.025
uuid_09956,0,0.00769231,0.00769231,0,0.0025641,0.0025641,0.7,0.02564103,0,0,0.0025641,0.06666667,0.18461538,0
uuid_09957,0,0,0.99731544,0,0,0,0.00268456,0,0,0,0,0,0,0
uuid_09958,0,0.6659751,0.00207469,0,0,0,0.16493776,0.00518672,0.16182573,0,0,0,0,0
uuid_09959,0.01898734,0.00316456,0.05063291,0.00632911,0.01424051,0,0,0.47626582,0.01265823,0.00158228,0,0.38291139,0.01582278,0.01740506
uuid_09960,0,0.83468208,0,0.10982659,0.00057803,0.00404624,0.00289017,0.00346821,0.00057803,0,0.02138728,0,0.01734104,0.00520231
uuid_09961,0,0.06581059,0,0,0,0.10272873,0.00160514,0,0,0,0,0.82985554,0,0
uuid_09962,0,0.28205128,0,0,0,0,0.001221,0,0.55311355,0,0.001221,0.02075702,0,0.14163614
uuid_09963,0,0.47826087,0,0.00543478,0,0.33695652,0,0,0.05434783,0,0,0.125,0,0
uuid_09964,0,0.86580087,0,0,0,0,0,0.004329,0,0,0.12987013,0,0,0
uuid_09965,0,0,0,0.98557692,0,0,0.00240385,0.00480769,0,0,0,0.00721154,0,0
uuid_09966,0,0.00910747,0,0.00182149,0,0.02003643,0.00728597,0,0.01457195,0,0,0.9435337,0,0.00364299
uuid_09967,0,0.3236715,0,0.64251208,0,0.00241546,0,0.00724638,0.00241546,0,0.01207729,0.00724638,0.00241546,0
uuid_09968,0,0.92975207,0,0.00826446,0,0,0.04958678,0,0,0,0.00413223,0.00826446,0,0
uuid_09969,0.04285714,0.06938776,0.05918367,0,0,0,0,0.01428571,0,0,0.0122449,0.77959184,0.01836735,0.00408163
uuid_09970,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0
uuid_09971,0.00118064,0.00354191,0.00118064,0,0,0,0.02125148,0,0.90909091,0.00118064,0,0.06021251,0,0.00236128
uuid_09972,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uuid_09973,0,0.75968992,0,0.00581395,0,0,0,0.00387597,0.00775194,0,0,0,0.18217054,0.04069767
uuid_09974,0,0.01886019,0.97334973,0,0,0,0.00779008,0,0,0,0,0,0,0
uuid_09975,0,0.01818182,0,0.93090909,0,0,0.00181818,0.00727273,0,0,0,0.03818182,0.00181818,0.00181818
uuid_09976,0,0.77840909,0.01704545,0.13068182,0,0,0.03409091,0.03409091,0,0,0,0,0,0.00568182
uuid_09977,0,0.46949602,0,0.4668435,0,0,0,0,0,0,0.00265252,0.01856764,0.04244032,0
uuid_09978,0,0.0106383,0.00967118,0.95067698,0,0,0.01547389,0.00290135,0,0.00580271,0,0.00386847,0,0.00096712
uuid_09979,0.42405063,0.03797468,0.08227848,0,0,0.02531646,0.18987342,0.00632911,0.01265823,0.17088608,0.01265823,0.00632911,0.02531646,0.00632911
uuid_09980,0.0060423,0.18126888,0.02114804,0.57703927,0.02114804,0,0,0.03021148,0.01208459,0,0.06344411,0,0.05740181,0.03021148
uuid_09981,0,0.00956938,0,0,0,0,0,0,0,0,0.98086124,0,0,0.00956938
uuid_09982,0,0.94354839,0,0.02150538,0.00268817,0,0,0.00268817,0,0,0,0.00268817,0,0.02688172
uuid_09983,0,0.00233463,0,0.00038911,0,0,0.99027237,0.00077821,0.00233463,0,0.00194553,0.00155642,0,0.00038911
uuid_09984,0.00980392,0.60294118,0,0.00980392,0,0.07843137,0.10294118,0.01960784,0,0.02941176,0.00980392,0.04901961,0.08333333,0.00490196
uuid_09985,0.00487013,0.10714286,0.00324675,0.13474026,0,0.00811688,0.62175325,0.0275974,0.00324675,0,0.08116883,0.00649351,0.00162338,0
uuid_09986,0,0.00653595,0,0.00653595,0,0,0.11111111,0.11764706,0.00653595,0,0.59477124,0.02614379,0,0.13071895
uuid_09987,0,0.34476844,0.00343053,0.00171527,0.00343053,0.0051458,0.20926244,0.08747856,0.05488851,0,0.0051458,0.04974271,0.00171527,0.23327616
uuid_09988,0,0,0.01818182,0,0,0,0,0,0,0,0,0.98181818,0,0
uuid_09989,0,0.94557823,0,0.01360544,0,0,0,0,0.04081633,0,0,0,0,0
uuid_09990,0,0.56238698,0,0.43218807,0,0,0,0.00180832,0,0,0,0.00361664,0,0
uuid_09991,0.02001082,0.00865333,0.00054083,0,0,0.00648999,0.95348837,0.00865333,0,0.00054083,0,0.0016225,0,0
uuid_09992,0,0,0.85860656,0,0,0,0.08811475,0.03483607,0,0.00614754,0.00819672,0.00204918,0,0.00204918
uuid_09993,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uuid_09994,0,0.08928571,0,0.16071429,0,0,0,0.19642857,0,0,0.51785714,0,0.03571429,0
uuid_09995,0,0.00423729,0,0.99576271,0,0,0,0,0,0,0,0,0,0
uuid_09996,0,0.00120919,0,0,0,0,0.99758162,0.00120919,0,0,0,0,0,0
uuid_09997,0,0.0462963,0.00925926,0.63888889,0,0.00617284,0,0.00617284,0,0.00308642,0,0.16358025,0.12345679,0.00308642
uuid_09998,0.00046296,0,0.57222222,0,0,0,0.01805556,0.02916667,0,0.27962963,0,0.10046296,0,0
uuid_09999,0.01398601,0.02097902,0.06993007,0,0,0.00699301,0.29370629,0.15384615,0,0,0,0.01398601,0.3986014,0.02797203
uuid_10000,0,0.16239316,0.00854701,0.7991453,0,0.0042735,0,0.00854701,0,0,0,0.00854701,0.00854701,0
uuid_10001,0,0.37013802,0,0.62735257,0,0,0,0,0.00250941,0,0,0,0,0
uuid_10002,0.04390244,0.53658537,0.00487805,0,0,0.02926829,0.25365854,0.02439024,0,0,0.01463415,0.07804878,0.0097561,0.00487805
uuid_10003,0,0.02226935,0,0,0,0,0,0,0,0,0.96924708,0.00106045,0.00742312,0
uuid_10004,0,0.80482897,0.01006036,0.10865191,0,0.00201207,0.00201207,0.00402414,0.01609658,0.00201207,0.00201207,0,0.02414487,0.02414487
uuid_10005,0,0.52199413,0.00293255,0.4340176,0,0,0,0,0.0058651,0,0.01466276,0.01466276,0,0.0058651
uuid_10006,0,0.31907895,0.00657895,0,0.00986842,0.00986842,0.0625,0.57565789,0,0.00657895,0,0.00986842,0,0
uuid_10007,0.01622718,0,0.07099391,0,0.02231237,0,0,0.04462475,0.01014199,0.01217039,0.00608519,0.79107505,0.01419878,0.01217039
uuid_10008,0.03921569,0,0.00980392,0,0,0.00980392,0,0,0,0,0,0.94117647,0,0
uuid_10009,0,0.01000606,0.00030321,0,0.00090964,0,0.00272893,0.00758035,0,0,0.9784718,0,0,0
uuid_10010,0,0.1769437,0,0.82037534,0,0,0.00268097,0,0,0,0,0,0,0
uuid_10011,0,0,0,0.94356261,0,0.04585538,0,0.00176367,0,0,0,0.00881834,0,0
uuid_10012,0.00084459,0,0,0.00337838,0,0,0.97297297,0.00506757,0,0,0,0.01773649,0,0
uuid_10013,0,0,0.01342282,0,0,0,0,0.98657718,0,0,0,0,0,0
uuid_10014,0,0.44318182,0.25,0.01136364,0.02272727,0,0,0.13636364,0.04545455,0,0.06818182,0,0.01136364,0.01136364
uuid_10015,0,0.00087489,0.99912511,0,0,0,0,0,0,0,0,0,0,0
uuid_10016,0,0.03089888,0,0.86516854,0.03651685,0.00561798,0.0252809,0.02247191,0,0,0,0.01123596,0,0.00280899
uuid_10017,0,0.99964378,0,0,0,0,0.00008906,0.00008906,0.00017811,0,0,0,0,0
uuid_10018,0,0.70655271,0,0.18518519,0,0,0.002849,0,0.07977208,0,0,0.00854701,0,0.01709402
uuid_10019,0,0.89655172,0.02155172,0,0,0,0.03448276,0,0.03017241,0,0,0.00862069,0,0.00862069
uuid_10020,0,0.05307856,0,0,0,0,0,0.00477707,0.00212314,0,0.39915074,0.03131635,0.42675159,0.08280255
uuid_10021,0.00167785,0.0033557,0,0.92281879,0,0,0.01174497,0,0.00167785,0,0.04194631,0,0.01342282,0.0033557
uuid_10022,0.00218341,0.95414847,0.01965066,0,0,0.00218341,0.00218341,0.00218341,0,0,0.00655022,0,0,0.01091703
uuid_10023,0.00278552,0.00557103,0,0,0,0,0.04456825,0.14206128,0,0.00557103,0.76601671,0.00835655,0,0.02506964
uuid_10024,0,0.91645441,0.00050942,0.07692308,0.00050942,0,0.00254712,0.00050942,0.00101885,0,0,0.00050942,0,0.00101885
uuid_10025,0,0,0.01612903,0.09677419,0,0.20967742,0,0.19354839,0,0,0,0.48387097,0,0
uuid_10026,0,0,0.02457467,0,0,0,0.00378072,0.69565217,0,0,0.00378072,0.24574669,0,0.02646503
uuid_10027,0,0.1221374,0,0,0,0.20610687,0.66666667,0.00508906,0,0,0,0,0,0
uuid_10028,0,0.00478469,0,0,0,0.14593301,0.00478469,0,0,0.00239234,0.29425837,0.54784689,0,0
uuid_10029,0,0.03954802,0,0.8606403,0,0,0,0,0.00188324,0,0.09792844,0,0,0
uuid_10030,0,0.04545455,0.00413223,0,0,0,0.01239669,0.01239669,0,0,0.9214876,0,0,0.00413223
uuid_10031,0,0.30852995,0,0.68965517,0,0,0.00181488,0,0,0,0,0,0,0
uuid_10032,0,0,0,0,0,0,0.33333333,0,0,0,0,0.33333333,0.33333333,0
uuid_10033,0,0,0,0,0,0,0,0.89473684,0,0,0,0.10526316,0,0
uuid_10034,0.0851927,0.18052738,0.07505071,0.02231237,0,0.12778905,0.00608519,0.03448276,0.02028398,0.37119675,0.00811359,0.04462475,0.01622718,0.00811359
uuid_10035,0,0,0.55534709,0,0,0,0.18011257,0.00187617,0.00375235,0,0,0.25891182,0,0
uuid_10036,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_10037,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uuid_10038,0.00087527,0,0,0,0,0.00043764,0.01225383,0,0,0,0,0.98643326,0,0
uuid_10039,0,0.16636852,0,0.81037567,0,0,0.00178891,0,0.00357782,0,0,0.01610018,0.00178891,0
uuid_10040,0,0.16071429,0,0,0,0.08035714,0,0,0,0.00297619,0.41369048,0.3422619,0,0
uuid_10041,0.0385289,0,0.41155867,0,0.08756567,0,0.12784588,0.09457093,0.06830123,0,0,0,0.08056042,0.0910683
uuid_10042,0,0.92903226,0.00645161,0.00322581,0,0,0,0.01290323,0.00645161,0,0.04193548,0,0,0
uuid_10043,0.05538462,0.00307692,0.15384615,0,0.00153846,0,0.02307692,0.04769231,0,0.17230769,0.00153846,0.5,0.03692308,0.00461538
uuid_10044,0,0.73799127,0,0.02620087,0,0,0.11353712,0.00873362,0.11353712,0,0,0,0,0
uuid_10045,0,0,0.0028169,0.97746479,0,0,0,0,0,0,0,0.01971831,0,0
uuid_10046,0,0.02962963,0.9654321,0,0,0,0,0,0,0,0,0.00493827,0,0
uuid_10047,0.99447819,0.00331309,0,0,0,0.00055218,0.00110436,0.00055218,0,0,0,0,0,0
uuid_10048,0,0,0.01018011,0,0.00391543,0,0,0.00939702,0.00469851,0,0,0.96476116,0.00469851,0.00234926
uuid_10049,0,0.86784741,0,0.04359673,0,0,0.0013624,0.00681199,0.00953678,0,0,0,0.0613079,0.00953678
uuid_10050,0,0,0,0.99760766,0,0,0,0,0,0,0,0.00239234,0,0
uuid_10051,0,0.01223242,0,0.01529052,0,0,0,0.00917431,0,0.01529052,0.94495413,0.0030581,0,0
uuid_10052,0,0,0.85501859,0,0,0.00743494,0,0.04089219,0,0.07434944,0,0.01486989,0.00743494,0
uuid_10053,0,0,0.04366812,0,0,0,0,0,0,0,0,0.95633188,0,0
uuid_10054,0,0.99078341,0,0.00230415,0,0.00230415,0,0,0,0,0.00460829,0,0,0
uuid_10055,0,0.85032538,0.01084599,0.11279826,0,0,0.00650759,0.01301518,0.00433839,0,0,0,0.0021692,0
uuid_10056,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_10057,0.00265957,0.05851064,0.00797872,0,0,0,0.79521277,0.0106383,0.02925532,0,0.00265957,0,0.08510638,0.00797872
uuid_10058,0.03582719,0,0.80505796,0,0.02739726,0,0.00105374,0.03793467,0.03266596,0,0,0,0.02107482,0.03898841
uuid_10059,0,0,0,0.50609756,0,0,0,0.00609756,0,0,0.48780488,0,0,0
uuid_10060,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uuid_10061,0,0.96213269,0,0,0,0.03665556,0,0.00030294,0,0,0,0.00090882,0,0
uuid_10062,0,0.2481203,0,0.06015038,0.0037594,0.51879699,0,0.07518797,0.0075188,0,0,0.04135338,0,0.04511278
uuid_10063,0,0.06824926,0,0,0,0.00593472,0.02077151,0.02373887,0,0,0.87833828,0.00296736,0,0
uuid_10064,0,0.0247619,0,0.83047619,0,0,0.02857143,0,0,0,0.03619048,0.00190476,0.07428571,0.00380952
uuid_10065,0.02332362,0.71137026,0,0,0,0,0.26530612,0,0,0,0,0,0,0
uuid_10066,0,0.72864322,0.01256281,0.05276382,0,0,0.00251256,0.00502513,0.03015075,0,0,0,0.11557789,0.05276382
uuid_10067,0.1481069,0.00222717,0.20824053,0,0.17594655,0,0,0.24053452,0.01002227,0.01224944,0,0.00222717,0.00890869,0.19153675
uuid_10068,0,0.21263158,0,0.76842105,0,0.00842105,0,0.01052632,0,0,0,0,0,0
uuid_10069,0,0,1,0,0,0,0,0,0,0,0,0,0,0
uuid_10070,0,0.8392283,0,0,0,0,0,0,0.1607717,0,0,0,0,0
uuid_10071,0.02043423,0.00127714,0.31162197,0,0.03703704,0,0,0.33205619,0.03065134,0.12771392,0.01277139,0.07662835,0.01915709,0.03065134
uuid_10072,0,0,0,0.97777778,0,0,0,0.02222222,0,0,0,0,0,0
uuid_10073,0,0.67832168,0.01398601,0.02097902,0,0.00699301,0.01398601,0.06293706,0.00699301,0.02097902,0.03496503,0.13986014,0,0
uuid_10074,0,0.99553073,0,0,0.00111732,0.00111732,0,0.00223464,0,0,0,0,0,0
uuid_10075,0,0.09243697,0.00210084,0.84243697,0,0.00420168,0.02941176,0.01680672,0,0,0.00420168,0.00210084,0.00210084,0.00420168
uuid_10076,0.01497006,0.00598802,0.05988024,0,0,0,0.52095808,0.00898204,0,0.00299401,0,0.38323353,0.00299401,0
uuid_10077,0.0237037,0.00888889,0,0.00740741,0,0,0.95111111,0.00296296,0.00296296,0,0,0.00296296,0,0
uuid_10078,0,0.00696056,0.06264501,0.00232019,0.01160093,0,0.52204176,0.00928074,0.00232019,0.00464037,0,0.00232019,0.02552204,0.35034803
uuid_10079,0,0.29526462,0,0.68523677,0,0,0,0.00278552,0.00278552,0,0.01392758,0,0,0
uuid_10080,0,0.97046414,0,0,0,0,0,0,0.00843882,0,0.00843882,0,0,0.01265823
uuid_10081,0,0.98410175,0,0.00794913,0,0,0.00317965,0.00158983,0,0,0,0.00158983,0,0.00158983
uuid_10082,0,0.16032609,0.00543478,0.00815217,0,0,0,0,0,0,0.70380435,0,0.10326087,0.01902174
uuid_10083,0.07028754,0.09584665,0.00638978,0.00638978,0,0.01277955,0.04153355,0.59105431,0,0.01597444,0.06389776,0.07667732,0,0.01916933
uuid_10084,0.00487805,0.10731707,0.44390244,0,0,0,0.01707317,0.29756098,0.0195122,0.00731707,0,0.08292683,0.00487805,0.01463415
uuid_10085,0.02836879,0.25177305,0.06028369,0.0070922,0.05319149,0.13120567,0.15957447,0.11347518,0.04964539,0,0.02836879,0.0070922,0.04255319,0.06737589
uuid_10086,0,0.00282486,0.00141243,0.00141243,0,0,0.00282486,0.01129944,0,0.00282486,0.9759887,0,0,0.00141243
uuid_10087,0,0.01136364,0,0.98106061,0,0,0,0,0,0,0,0,0.00757576,0
uuid_10088,0.00447427,0.29977629,0.02013423,0.03803132,0,0.00894855,0.01789709,0.03131991,0,0.14988814,0,0.34899329,0.06263982,0.01789709
uuid_10089,0,0.06382979,0.00531915,0.4964539,0,0.00177305,0.25,0.00531915,0,0,0.02659574,0.06914894,0.06028369,0.0212766
uuid_10090,0,0.07365079,0.00063492,0.79428571,0,0.00063492,0.03873016,0,0,0,0.00126984,0.01142857,0.07365079,0.00571429
uuid_10091,0,0.35772358,0,0.04065041,0,0.00406504,0.00406504,0.00813008,0.06910569,0,0.14227642,0.17886179,0,0.19512195
uuid_10092,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uuid_10093,0,0.87364265,0.00493583,0.04837117,0,0,0,0,0.01382034,0,0.005923,0.00394867,0.03257651,0.01678184
uuid_10094,0.00211416,0.08033827,0.00845666,0,0.00422833,0.08033827,0.66807611,0.04862579,0.00422833,0.03805497,0.01479915,0.01479915,0,0.0359408
uuid_10095,0,0,0,0,0,0,0.00040626,0,0,0,0,0.99959374,0,0
uuid_10096,0.00087951,0.00351803,0,0,0,0.00087951,0.77308707,0.0237467,0,0,0.07651715,0.12049252,0.00087951,0
uuid_10097,0,0.4199536,0.00116009,0.55452436,0,0,0,0,0.02088167,0,0,0.00116009,0.00232019,0
uuid_10098,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uuid_10099,0,0.02926829,0,0.85365854,0.00487805,0,0.06829268,0.04390244,0,0,0,0,0,0
uuid_10100,0.14385965,0.27368421,0.02105263,0,0,0.00701754,0.3122807,0.06666667,0.14035088,0,0.00350877,0.02807018,0,0.00350877
uuid_10101,0,0.00519481,0,0.89350649,0,0,0,0.0012987,0.0025974,0,0.0974026,0,0,0
uuid_10102,0.00726392,0.08958838,0.02905569,0.00242131,0,0,0.07263923,0.45762712,0,0.00484262,0.13801453,0.18644068,0.00242131,0.00968523
uuid_10103,0,0.31900452,0.00904977,0,0.00226244,0,0.00678733,0.01357466,0.08371041,0,0.04524887,0,0.35067873,0.16968326
uuid_10104,0.18777293,0,0.00436681,0.00873362,0,0.02620087,0.12663755,0.10043668,0,0,0,0.34934498,0,0.19650655
uuid_10105,0,0.45405405,0.0972973,0,0,0.31891892,0,0,0.10810811,0,0.00540541,0.00540541,0.01081081,0
uuid_10106,0,0.71313131,0,0.00808081,0,0,0.0020202,0,0.02424242,0,0.11111111,0,0.06464646,0.07676768
uuid_10107,0,0.99841772,0,0,0,0,0,0.00158228,0,0,0,0,0,0
uuid_10108,0,0.00721154,0,0.48798077,0,0,0.49519231,0.00240385,0,0,0,0,0.00240385,0.00480769
uuid_10109,0,0.63405797,0.12681159,0.10144928,0,0,0.00362319,0.00362319,0.01086957,0,0,0.11594203,0,0.00362319
uuid_10110,0,0.02622673,0,0.97377327,0,0,0,0,0,0,0,0,0,0
uuid_10111,0,0,0.03608247,0,0,0.04123711,0,0.21134021,0.02061856,0,0,0.69072165,0,0
uuid_10112,0,0.08805031,0,0.79874214,0,0.05031447,0,0,0,0,0,0.05031447,0.00628931,0.00628931
uuid_10113,0,0.16138329,0,0.80403458,0,0,0,0,0,0,0,0.03458213,0,0
uuid_10114,0.00234192,0.17798595,0,0.13114754,0,0,0.00234192,0.01405152,0,0.00234192,0.00234192,0.28337237,0.34192037,0.04215457
uuid_10115,0,0.8436214,0.02469136,0.02057613,0,0,0,0.01646091,0.08230453,0,0.01234568,0,0,0
uuid_10116,0,0,0.06109325,0,0.00321543,0,0.06430868,0.85209003,0,0.00321543,0,0.0096463,0.00643087,0
uuid_10117,0,0.98289183,0.00275938,0,0.00662252,0.00055188,0.00331126,0.00055188,0.00220751,0,0,0,0.00110375,0
uuid_10118,0,0.28453608,0,0.00206186,0,0.00206186,0,0,0,0,0.70103093,0.01030928,0,0
uuid_10119,0,0.00307692,0,0.91384615,0,0,0.00615385,0.00307692,0,0,0.04923077,0.02461538,0,0
uuid_10120,0,0.00352113,0,0,0,0.00176056,0.01056338,0.00176056,0,0,0,0.98239437,0,0
uuid_10121,0,0.1163522,0.15408805,0.00314465,0.00628931,0.00314465,0.01886792,0.00628931,0.00314465,0,0.67295597,0,0.01257862,0.00314465
uuid_10122,0,0.02434457,0,0,0.01685393,0.00749064,0.01310861,0.87640449,0,0,0,0.05805243,0.00374532,0
uuid_10123,0,0.05825243,0.89320388,0,0,0,0,0.01456311,0,0,0,0,0.01941748,0.01456311
uuid_10124,0,0.0063857,0.89655172,0,0,0,0,0.01149425,0,0,0,0,0.08556833,0
uuid_10125,0,0.11111111,0,0.51944444,0,0.00555556,0.00833333,0,0,0,0,0.34722222,0,0.00833333
uuid_10126,0,0.41552511,0.00456621,0,0,0,0,0.01369863,0.02739726,0,0.34703196,0.00456621,0.17351598,0.01369863
uuid_10127,0,0.00464396,0.0123839,0,0,0,0,0.08978328,0,0,0.00928793,0.88390093,0,0
uuid_10128,0,0,0.83056478,0,0,0,0.00332226,0.10631229,0,0.05647841,0,0,0,0.00332226
uuid_10129,0,0.98639456,0,0.00907029,0,0,0,0,0,0,0,0.00453515,0,0
uuid_10130,0,0.53784057,0,0.1876892,0,0,0.00100908,0.00403633,0,0,0.26337033,0,0,0.00605449
uuid_10131,0,0.00204499,0.00511247,0.02351738,0.00102249,0.00102249,0.96728016,0,0,0,0,0,0,0
uuid_10132,0.01333333,0.05333333,0,0,0,0,0.22,0.01333333,0,0,0.00666667,0.26,0,0.43333333
uuid_10133,0,0.00123457,0.0037037,0,0,0,0.00123457,0.01358025,0,0,0.04938272,0.00123457,0,0.92962963
uuid_10134,0,0.17920953,0,0.00378993,0,0.00108284,0.01136979,0.00378993,0.72387656,0,0.01624256,0.04006497,0,0.0205739
uuid_10135,0,0.06649616,0,0.70588235,0,0,0.00255754,0.01278772,0,0,0,0.20971867,0,0.00255754
uuid_10136,0.05006105,0.05860806,0.31623932,0,0.07814408,0.13553114,0.002442,0.11111111,0.07081807,0,0,0.04029304,0.05982906,0.07692308
uuid_10137,0.00292398,0.14619883,0.00292398,0.1374269,0,0,0,0,0.11111111,0,0.59649123,0.00292398,0,0
uuid_10138,0,0.27562642,0,0.0022779,0,0,0.0022779,0.0022779,0,0,0.00911162,0.0022779,0.6309795,0.07517084
uuid_10139,0,0.99828767,0,0.00171233,0,0,0,0,0,0,0,0,0,0
uuid_10140,0,0.0623053,0.00934579,0.92834891,0,0,0,0,0,0,0,0,0,0
uuid_10141,0.01107011,0.26568266,0,0.00369004,0.00369004,0.00369004,0.04797048,0.03690037,0.22140221,0.00738007,0.25830258,0,0.12546125,0.01476015
uuid_10142,0.42424242,0.26262626,0,0.02020202,0,0,0,0.01515152,0.02020202,0,0,0.25757576,0,0
uuid_10143,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uuid_10144,0.66371681,0,0.0619469,0,0.00442478,0.00442478,0.05309735,0.05752212,0,0.04424779,0,0.01327434,0.01769912,0.07964602
uuid_10145,0.0030303,0.74242424,0.0030303,0.03030303,0,0.01212121,0.0030303,0.01818182,0,0.0030303,0.15757576,0.00606061,0,0.02121212
uuid_10146,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uuid_10147,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uuid_10148,0.14634146,0.11585366,0.33536585,0.03658537,0.00609756,0.00609756,0,0.06097561,0.04878049,0.00609756,0.01829268,0.18292683,0.00609756,0.0304878
uuid_10149,0.00061728,0.00123457,0.01481481,0,0.00061728,0,0.95987654,0.01666667,0.00061728,0,0.00061728,0.00061728,0.00185185,0.00246914
uuid_10150,0.00796813,0.3685259,0.04183267,0.06374502,0,0.02788845,0.02191235,0.01792829,0.09760956,0.00199203,0.03386454,0.26494024,0.00199203,0.0498008
uuid_10151,0,0.42271293,0.0977918,0,0,0.00315457,0.45425868,0,0,0.02208202,0,0,0,0
uuid_10152,0,0.0513308,0,0.92775665,0,0,0,0,0.01140684,0,0.00190114,0.00760456,0,0
uuid_10153,0,0.04854369,0,0.73786408,0,0,0,0.00485437,0,0,0.18932039,0.01941748,0,0
uuid_10154,0,0.27165354,0,0.72440945,0,0,0.00393701,0,0,0,0,0,0,0
uuid_10155,0,0.24229692,0,0.71848739,0,0,0,0,0,0,0,0,0.03781513,0.00140056
uuid_10156,0,0.23493045,0.09891808,0.64451314,0.0015456,0,0.0015456,0.00463679,0,0,0.00309119,0,0.00927357,0.0015456
uuid_10157,0,0,0,0.37662338,0,0.03896104,0,0,0,0,0.58441558,0,0,0
uuid_10158,0,0,0.98709677,0,0,0.00075901,0,0.01176471,0,0,0,0.00037951,0,0
uuid_10159,0,0.10840708,0,0.87831858,0,0,0,0.00110619,0.00110619,0,0,0.00221239,0.00221239,0.00663717
uuid_10160,0,0.004914,0,0.98034398,0,0,0,0,0,0,0,0.01474201,0,0
uuid_10161,0.00849057,0,0.80188679,0,0.02264151,0,0.07924528,0.04150943,0.01320755,0,0,0,0.01603774,0.01698113
uuid_10162,0.06231884,0.01449275,0.81014493,0.00289855,0,0.00144928,0.01014493,0.02753623,0,0.02318841,0.0173913,0.00434783,0,0.02608696
uuid_10163,0,0.1492891,0,0.52606635,0,0.00473934,0.08767773,0.10189573,0,0,0.05450237,0.00236967,0.06161137,0.01184834
uuid_10164,0,0.92748092,0,0.00572519,0,0,0,0,0.00763359,0,0.00954198,0,0.04580153,0.00381679
uuid_10165,0,0.13529412,0.00588235,0,0,0,0.01176471,0.02352941,0.00588235,0,0,0.01764706,0,0.8
uuid_10166,0,0.0203252,0,0.74661247,0,0,0.21815718,0.00542005,0,0,0,0.00948509,0,0
uuid_10167,0,0.31750742,0.02373887,0.02373887,0,0,0,0,0.13946588,0,0.06824926,0,0.35905045,0.06824926
uuid_10168,0,0.56369427,0.00318471,0.32165605,0,0.00318471,0.00955414,0,0.07006369,0,0.00636943,0.00318471,0,0.01910828
