UUID,Automotive,Ent,Finance,Games,Health,Hobbies,Life,News,Parent,Property,Sports,Tech,Travel,Women,group_id
uuid_18853,0,1,0,438,0,0,0,3,0,0,42,0,0,0,0
uuid_18854,0,6,260,191,0,0,0,4,0,0,0,0,0,0,4
uuid_18855,678,27,0,0,0,0,0,0,0,0,0,0,0,0,10
uuid_18856,0,79,0,3,3,0,0,0,0,0,97,6,0,3,6
uuid_18857,0,0,0,1,0,196,0,1,0,0,0,0,0,0,7
uuid_18858,2,0,16,0,0,0,18,27,9,333,1,2,0,1,3
uuid_18859,4,28,0,40,0,5,15,10,0,3,0,96,0,3,3
uuid_18860,0,0,4,0,0,0,0,0,0,0,0,2381,0,0,2
uuid_18861,0,24,821,0,0,0,1,7,0,0,0,0,0,0,4
uuid_18862,0,44,0,0,0,127,284,6,0,0,0,0,0,4,5
uuid_18863,0,2,1,0,0,0,2,0,0,0,0,295,0,0,2
uuid_18864,0,1,25,0,0,0,0,2023,0,0,0,0,0,0,9
uuid_18865,0,2,0,0,0,0,6,1,4,0,107,730,0,2,2
uuid_18866,10,48,328,0,0,0,23,27,1,7,35,3,1,11,4
uuid_18867,1339,0,0,0,0,0,0,2,0,0,0,34,0,1,10
uuid_18868,1,178,0,0,2,0,0,3,1,0,1,213,0,3,2
uuid_18869,0,202,0,284,0,0,0,0,0,0,0,1,0,0,0
uuid_18870,0,6,0,281,1,0,0,46,0,0,33,0,4,1,0
uuid_18871,0,0,0,259,0,0,0,0,0,0,0,0,1,0,0
uuid_18872,0,4,321,0,0,0,1,371,0,1,138,1,0,0,9
uuid_18873,0,0,3300,0,1,0,384,49,0,0,0,0,0,4,4
uuid_18874,0,32,72,0,0,0,9,150,0,99,0,5,1,0,9
uuid_18875,0,43,154,138,0,0,1,8,0,0,72,0,0,0,3
uuid_18876,646,23,0,2,0,0,0,2,0,0,5,0,0,0,10
uuid_18877,1,2,0,0,0,0,0,0,0,0,40,1839,7,0,2
uuid_18878,0,13,0,0,0,2,1,1,0,0,26,813,0,0,2
uuid_18879,0,27,14,18,0,2,0,47,0,3,21,275,5,0,2
uuid_18880,0,47,0,0,2,1,132,3,2,13,0,3,34,42,3
uuid_18881,14,33,1,0,0,3,58,3,0,26,10,156,5,16,3
uuid_18882,0,23,0,339,0,0,0,1,0,0,13,0,0,0,0
uuid_18883,0,12,0,44,0,298,0,4,0,0,0,3,0,1,7
uuid_18884,0,0,30,0,0,0,0,0,0,1,0,2490,0,0,2
uuid_18885,0,1,514,0,0,0,89,2,0,0,0,2,0,1,4
uuid_18886,0,0,0,877,0,0,0,0,0,0,0,0,0,0,0
uuid_18887,0,0,914,0,0,0,0,1,0,0,0,0,0,2,4
uuid_18888,0,27,2,364,0,1,0,0,0,1,9,2,2,3,0
uuid_18889,0,2,1,288,0,0,29,0,0,0,0,9,0,1,0
uuid_18890,0,1,0,0,0,2726,0,9,8,42,0,0,0,0,7
uuid_18891,0,356,1,0,0,0,0,0,0,0,0,0,0,0,1
uuid_18892,0,0,1,0,0,0,0,3,0,0,322,0,3,0,6
uuid_18893,0,0,0,0,0,0,0,0,0,0,194,1067,0,0,2
uuid_18894,1,18,13,322,0,49,8,81,0,1,30,104,12,2,0
uuid_18895,2,0,1,0,2,0,429,7,1,0,0,0,8,1,5
uuid_18896,0,16,1,0,0,0,17,1,0,25,3,0,113,1,3
uuid_18897,24,5,171,0,0,0,1601,6,0,0,0,14,1,0,5
uuid_18898,0,0,1,0,0,0,0,0,0,0,0,800,0,0,2
uuid_18899,46,0,3639,0,0,0,15,35,0,1,0,8,0,1,4
uuid_18900,0,19,138,0,0,0,0,10,0,124,0,0,6,10,3
uuid_18901,128,0,0,0,0,31,2300,15,0,0,0,0,169,5,5
uuid_18902,0,681,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_18903,1,40,3,0,1,2,0,125,0,8,0,0,0,2,9
uuid_18904,0,2,2,0,0,0,1,2,23,0,86,0,0,15,6
uuid_18905,2,3,0,0,0,0,2,0,0,0,203,3,2,1,6
uuid_18906,0,49,2,684,0,0,0,1,1,0,30,0,0,2,0
uuid_18907,0,1,29,0,1,0,1,0,0,0,0,942,0,1,2
uuid_18908,0,784,0,3,0,0,0,0,0,0,3,1,0,0,1
uuid_18909,793,14,2,0,1,0,1,5,0,0,36,0,1,1,10
uuid_18910,0,0,0,906,0,0,0,0,0,0,0,0,0,1,0
uuid_18911,0,25,0,33,0,1,7,2,0,0,0,446,51,3,2
uuid_18912,0,309,0,1,0,0,126,0,16,0,0,0,0,0,1
uuid_18913,1,7,1,226,0,0,41,8,0,1,47,41,1,1,0
uuid_18914,0,218,0,42,0,200,8,4,2,0,2,7,39,12,3
uuid_18915,120,47,1,0,1,0,25,9,1,2,37,4,0,1,10
uuid_18916,0,9,0,378,0,0,0,0,0,0,0,0,0,0,0
uuid_18917,0,0,8456,0,0,0,0,0,0,0,0,0,0,0,4
uuid_18918,0,1,0,1,1,16,205,0,1,0,2,0,27,15,5
uuid_18919,0,0,1,5,1,19,0,32,0,0,0,0,0,0,9
uuid_18920,1,105,1,0,1,0,16,0,0,8,0,3,1,6,1
uuid_18921,0,0,1788,0,0,0,0,0,0,0,0,0,0,0,4
uuid_18922,1,2,0,0,0,1,608,23,0,5,0,2,7,3,5
uuid_18923,0,3,4,12,0,0,0,1,0,0,0,0,0,0,0
uuid_18924,0,0,87,0,0,0,0,0,0,0,0,1127,0,0,2
uuid_18925,0,193,8,0,1,0,6,0,32,1,0,0,123,14,1
uuid_18926,6,0,2,0,0,0,0,0,0,0,0,452,0,0,2
uuid_18927,123,17,9,0,0,5,1,2,0,0,0,31,21,4,10
uuid_18928,0,20,4,0,0,14,23,9,0,0,0,8,0,89,3
uuid_18929,0,10,3,63,0,18,121,6,0,4,2,56,30,7,3
uuid_18930,1,64,1,0,0,0,5,49,1,2,57,2,18,2,3
uuid_18931,0,486,0,0,0,1,7,15,4,2,0,55,66,27,1
uuid_18932,0,2,4,0,0,1,0,0,0,0,0,168,0,0,2
uuid_18933,0,0,0,0,0,10,0,0,0,0,0,444,1,0,2
uuid_18934,0,16,156,854,0,9,3,8,0,0,0,30,0,0,0
uuid_18935,0,0,3716,0,0,0,0,0,0,0,0,0,0,0,4
uuid_18936,0,84,0,205,0,0,0,0,0,0,0,0,7,0,0
uuid_18937,0,11,2,0,0,0,0,2,0,0,0,0,0,0,1
uuid_18938,0,142,0,0,0,0,0,0,0,0,0,0,6,0,1
uuid_18939,280,9,2,0,0,0,77,20,0,86,3,1319,2,0,2
uuid_18940,0,45,33,0,0,0,0,1,0,0,0,2033,0,0,2
uuid_18941,0,0,630,0,0,0,0,74,0,0,0,0,0,0,4
uuid_18942,15,25,13,0,0,0,33,95,2,5,11,13,0,6,9
uuid_18943,0,0,0,0,0,0,0,0,0,0,0,367,0,0,2
uuid_18944,0,28,1553,0,0,0,2,3,0,0,1,1,0,0,4
uuid_18945,0,0,2984,0,0,0,0,0,0,0,0,0,0,0,4
uuid_18946,0,2,481,0,0,1,3,6,0,0,0,2,0,0,4
uuid_18947,0,57,582,0,0,0,0,89,0,7,0,49,0,1,4
uuid_18948,0,0,3990,0,0,0,0,0,0,0,0,0,0,0,4
uuid_18949,60,4,0,0,0,0,3448,61,0,0,0,0,0,0,5
uuid_18950,0,3,0,414,0,0,0,4,0,0,40,4,20,2,0
uuid_18951,0,0,1718,0,0,0,0,0,0,0,0,0,0,0,4
uuid_18952,2,178,184,0,2,4,26,149,1,0,88,194,5,5,3
uuid_18953,0,3,0,0,0,61,0,244,0,0,0,4,3,1,9
uuid_18954,0,168,5,1477,0,0,0,0,1,0,0,0,4,0,0
uuid_18955,0,0,0,1303,0,0,0,0,0,0,0,4,0,0,0
uuid_18956,0,219,0,9,0,0,0,0,0,0,0,0,0,0,1
uuid_18957,0,53,0,53,0,6,15,4,0,0,36,4,0,0,3
uuid_18958,0,454,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_18959,0,2,0,338,0,0,66,0,0,0,98,0,2,0,0
uuid_18960,0,0,971,0,0,0,0,0,0,0,0,0,0,0,4
uuid_18961,0,390,0,0,0,331,4,3,8,0,1,54,0,0,1
uuid_18962,0,317,0,0,0,0,0,0,42,0,0,0,3,0,1
uuid_18963,0,284,0,10,0,0,1,18,0,0,0,0,0,1,1
uuid_18964,0,2,0,363,0,0,44,0,48,0,0,0,0,22,0
uuid_18965,12,0,0,0,0,0,688,0,0,0,0,0,0,0,5
uuid_18966,3,15,9,0,27,0,8,282,10,2,0,1,6,6,9
uuid_18967,0,0,0,0,0,0,0,0,0,0,62,0,0,0,6
uuid_18968,0,23,0,0,3,3,0,45,2,0,216,0,0,7,6
uuid_18969,0,357,3,0,0,0,0,2,4,0,11,5,0,3,1
uuid_18970,0,4,0,0,0,0,61,0,0,0,0,2745,0,0,2
uuid_18971,10,185,1,0,0,0,24,36,0,2,0,254,0,0,3
uuid_18972,0,0,0,0,0,0,0,1,0,0,0,3817,0,0,2
uuid_18973,3,0,1,0,3,0,0,570,2,0,0,0,0,1,9
uuid_18974,0,0,0,597,0,0,0,0,0,0,0,0,0,0,0
uuid_18975,0,12,0,83,0,0,11,9,0,0,124,2,1,8,6
uuid_18976,0,1,0,5,0,2,1,31,3,2,115,1,0,19,6
uuid_18977,0,0,0,0,0,0,4,0,0,0,4292,0,5,0,6
uuid_18978,0,0,0,0,0,508,0,0,2,0,0,0,0,0,7
uuid_18979,16,41,0,0,0,0,0,34,0,0,10,0,0,3,3
uuid_18980,44,2,284,0,37,0,0,87,29,0,0,1,53,48,4
uuid_18981,0,0,16,0,0,791,5,0,0,0,0,110,0,0,7
uuid_18982,6,16,26,0,3,1,258,32,1,0,1,24,8,5,5
uuid_18983,47,47,3,0,0,2,2,71,2,89,0,0,5,4,3
uuid_18984,8,2,0,0,0,0,101,29,1,40,2,278,0,0,2
uuid_18985,12,0,488,0,22,0,0,52,19,0,0,2,15,16,4
uuid_18986,0,8,0,8,0,0,650,0,0,0,2,0,0,0,5
uuid_18987,0,43,0,1278,0,0,1,4,0,0,0,0,0,1,0
uuid_18988,15,7,10,0,0,3,1114,36,0,1,2,10,12,6,5
uuid_18989,4,22,12,2,2,1,6,85,0,8,0,55,7,25,3
uuid_18990,0,102,0,0,0,0,24,5,0,0,0,162,0,0,2
uuid_18991,2,56,0,297,0,0,0,6,0,0,487,1,63,5,6
uuid_18992,0,0,5548,0,0,0,7,2,1,2,0,0,0,0,4
uuid_18993,0,16,0,0,0,0,1360,8,0,1,3,0,0,0,5
uuid_18994,0,1,0,374,0,0,0,0,0,0,0,4,0,0,0
uuid_18995,0,117,0,1959,0,12,1,2,10,0,243,7,26,9,0
uuid_18996,0,17,3,64,0,2,51,0,0,0,0,10,5,0,3
uuid_18997,0,1,0,29,0,0,1,2,0,0,0,0,0,1,0
uuid_18998,0,0,0,0,0,0,0,0,0,0,216,116,4,0,6
uuid_18999,0,0,1625,0,0,0,28,0,0,0,0,0,0,5,4
uuid_19000,0,0,0,682,0,1,0,0,0,0,0,0,0,0,0
uuid_19001,0,5,0,0,0,0,0,0,0,0,245,0,0,0,6
uuid_19002,242,180,0,0,0,0,0,2,8,0,0,0,0,34,10
uuid_19003,0,6,62,0,1,2,17,259,1,1,9,0,0,1,9
uuid_19004,0,14,0,20,0,21,0,0,0,0,192,11,0,0,6
uuid_19005,3,39,269,0,0,0,26,202,5,0,0,12,0,2,3
uuid_19006,0,127,153,0,0,0,53,615,0,0,0,0,0,0,9
uuid_19007,138,0,3,0,1,0,8,4,0,0,0,1374,11,0,2
uuid_19008,0,0,2587,0,0,0,0,0,0,0,0,0,0,0,4
uuid_19009,0,1,0,0,0,0,5,0,0,0,0,4731,1,0,2
uuid_19010,1,253,3,0,0,0,3,3,8,0,0,0,3,6,1
uuid_19011,28,4,53,0,25,0,0,148,22,3,0,0,20,41,9
uuid_19012,15,0,21,0,4,0,12,156,6,0,0,390,7,12,2
uuid_19013,13,17,5,0,0,3,891,1,0,0,0,1,0,0,5
uuid_19014,339,10,4,0,0,0,1,8,0,1,0,2,3,6,10
uuid_19015,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0
uuid_19016,0,57,1,0,4,0,0,250,0,0,0,1502,1,0,2
uuid_19017,0,554,0,187,0,0,0,0,0,0,0,0,0,1,1
uuid_19018,0,0,0,0,0,0,1535,0,0,0,3,0,0,1,5
uuid_19019,35,0,0,0,0,0,149,0,0,0,0,0,0,0,5
uuid_19020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_19021,0,140,133,0,0,0,2,1,25,0,0,1,0,1,3
uuid_19022,0,0,794,0,0,13,0,3,0,0,424,2,0,0,4
uuid_19023,0,0,3287,0,0,0,0,0,0,0,0,0,0,0,4
uuid_19024,0,14,1833,0,0,0,2,17,0,3,9,18,9,17,4
uuid_19025,6,0,26,0,0,0,0,1584,0,0,0,0,0,0,9
uuid_19026,37,21,112,0,38,0,1,207,51,0,0,0,44,57,3
uuid_19027,0,0,0,0,0,0,672,3,0,0,5,0,9,0,5
uuid_19028,0,177,0,0,0,0,0,710,0,0,0,0,0,0,9
uuid_19029,167,102,7,0,0,30,16,12,0,1,0,69,13,0,3
uuid_19030,0,95,0,0,0,313,0,1,1,0,0,0,0,0,7
uuid_19031,0,136,2,0,0,8,28,321,0,0,0,10,3,0,9
uuid_19032,6,8,10,0,6,3,33,31,5,0,1,473,5,7,2
uuid_19033,6,0,0,616,0,0,0,1,0,0,0,0,0,0,0
uuid_19034,0,42,0,192,0,2,1,7,1,0,106,0,0,0,0
uuid_19035,3,1,512,9,2,0,22,7,0,0,0,2,2,0,4
uuid_19036,0,100,1,0,0,0,96,0,2,0,0,0,1,0,3
uuid_19037,0,489,0,1,0,0,1,12,2,0,0,8,1,0,1
uuid_19038,4,499,19,66,0,686,4,26,0,10,44,231,1,8,3
uuid_19039,1,832,26,4,0,5,3,67,9,3,3,2,0,5,1
uuid_19040,3,27,6,0,6,2,284,10,38,2,0,15,19,3,5
uuid_19041,0,405,1,0,0,0,0,6,0,0,21,0,0,1,1
uuid_19042,0,0,1,0,0,211,0,0,1,2,2,748,0,0,2
uuid_19043,0,3,4936,0,0,0,0,0,0,0,0,0,0,0,4
uuid_19044,1,0,2,582,0,0,2,2,1,0,0,1,6,4,0
uuid_19045,0,83,0,10,0,0,0,0,25,0,261,1,32,27,6
uuid_19046,0,0,627,0,0,0,0,0,0,0,0,0,0,0,4
uuid_19047,0,0,0,0,0,0,0,0,0,0,0,397,0,0,2
uuid_19048,0,3,140,0,0,0,0,0,0,0,0,0,29,0,4
uuid_19049,1,2,0,0,1,0,0,328,0,0,0,1,0,0,9
uuid_19050,3,105,1,0,0,0,661,6,0,0,0,0,0,0,5
uuid_19051,1,66,14,0,4,0,5,408,1,0,49,101,4,2,9
uuid_19052,0,433,0,4,0,140,266,73,0,0,0,0,0,81,3
uuid_19053,0,2,1,2,0,0,1,144,0,1,1,69,4,1,9
uuid_19054,0,42,0,218,0,18,19,1,0,0,5,1,40,1,0
uuid_19055,35,4,1,0,3,3,0,709,0,0,1,1,0,0,9
uuid_19056,593,0,0,1,0,0,4,1,0,0,0,199,0,0,10
uuid_19057,0,72,1,272,0,2,0,5,0,0,0,1,0,2,0
uuid_19058,72,6,204,0,0,4,8,161,0,9,17,0,17,5,3
uuid_19059,0,0,1,292,0,0,3,1,0,0,28,0,0,0,0
uuid_19060,0,133,1,0,1,76,0,20,0,0,0,4,0,1,1
uuid_19061,106,8,9,0,0,0,8,22,1,7,10,767,13,2,2
uuid_19062,5,6,0,0,0,0,6,5,0,2,4,41,70,2,3
uuid_19063,1,8,0,0,0,4,0,4,0,0,5,533,0,0,2
uuid_19064,0,0,0,0,0,0,1,0,0,0,0,1909,0,0,2
uuid_19065,0,13,0,282,0,0,0,1,0,0,1,0,0,0,0
uuid_19066,341,0,240,0,0,0,0,1,0,0,0,0,0,0,10
uuid_19067,0,467,0,0,0,0,0,0,0,0,0,2,0,0,1
uuid_19068,2,91,108,0,0,7,114,26,4,234,0,0,0,1,3
uuid_19069,0,0,3505,0,0,0,4,3,0,0,0,0,0,0,4
uuid_19070,0,0,1098,0,0,0,0,11,0,0,0,0,0,0,4
uuid_19071,63,53,74,0,61,0,6,205,44,0,0,27,53,78,3
uuid_19072,0,17,0,522,0,0,1,2,1,0,82,0,1,0,0
uuid_19073,0,207,0,0,0,0,180,1,0,0,0,0,7,4,1
uuid_19074,0,0,0,1,1,10,1,1,0,0,0,58,0,0,2
uuid_19075,120,13,4329,0,118,0,7,111,91,0,0,0,121,107,4
uuid_19076,53,4,1,9,1,4,60,349,0,0,0,1,0,0,9
uuid_19077,273,30,0,4,0,1,3,12,4,2,2,399,31,24,2
uuid_19078,0,2,1066,0,0,0,24,4,0,0,0,2,0,0,4
uuid_19079,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0
uuid_19080,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8
uuid_19081,0,0,3,315,0,0,0,0,0,0,0,0,0,0,0
uuid_19082,0,587,0,0,0,138,0,2,0,0,8,6,0,0,1
uuid_19083,0,110,0,5,0,0,14,3,0,0,147,1,0,9,6
uuid_19084,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0
uuid_19085,0,1,0,363,0,0,0,1,0,0,1,0,0,1,0
uuid_19086,0,484,449,0,0,0,2,7,0,0,0,0,0,0,3
uuid_19087,39,111,83,0,34,0,0,48,47,0,0,0,33,35,3
uuid_19088,0,1072,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_19089,8,0,3,0,0,27,133,12,0,6,305,0,35,0,6
uuid_19090,5,5,9,0,0,4,17,125,8,3,0,803,0,22,2
uuid_19091,18,0,0,386,0,0,0,0,0,0,0,0,0,0,0
uuid_19092,9,0,930,0,19,0,0,41,28,0,0,0,19,16,4
uuid_19093,60,0,1,0,0,0,627,9,1,1,1,6,0,6,5
uuid_19094,31,0,0,99,0,0,0,2,4,0,0,8,0,0,0
uuid_19095,0,9,1,471,1,25,30,1,1,0,12,19,9,14,0
uuid_19096,0,6,1,0,0,1,2,3,2,0,1124,0,0,0,6
uuid_19097,0,0,329,0,0,0,0,21,0,0,0,0,0,4,4
uuid_19098,0,648,308,0,2,0,0,0,0,0,0,547,0,0,3
uuid_19099,0,1193,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_19100,0,374,0,19,0,6,0,0,0,0,0,0,0,2,1
uuid_19101,0,3,0,0,0,0,1,1,2,0,1,169,0,4,2
uuid_19102,0,0,5746,0,0,0,0,1,0,0,0,1,0,0,4
uuid_19103,0,69,0,0,0,0,0,137,0,0,0,0,0,0,9
uuid_19104,0,111,0,18,0,3,0,4,0,0,0,0,0,1,1
uuid_19105,0,925,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_19106,8,7,0,0,1,0,0,3,1,0,3,646,32,1,2
uuid_19107,5,1,49,1,0,1,36,464,0,0,0,185,1,0,9
uuid_19108,0,0,1879,0,0,0,0,19,0,0,0,0,0,0,4
uuid_19109,0,53,0,3,0,0,0,1,0,0,186,0,81,24,6
uuid_19110,0,75,0,40,0,0,1250,0,0,0,0,4,0,2,5
uuid_19111,0,0,0,1136,0,0,4,0,3,0,0,0,0,2,0
uuid_19112,1,2,0,0,0,0,1291,0,0,0,0,11,0,0,5
uuid_19113,0,1,0,0,0,0,2,77,0,0,0,701,0,0,2
uuid_19114,8,24,1,0,0,2,25,2,10,0,14,7,0,0,3
uuid_19115,0,0,0,0,0,0,1,0,0,0,0,516,0,0,2
uuid_19116,0,2,3,0,0,5,0,85,0,0,0,138,0,1,2
uuid_19117,0,14,0,468,1,0,1,1,0,0,53,132,0,2,0
uuid_19118,0,0,4592,30,0,0,0,341,0,0,0,0,0,0,4
uuid_19119,0,31,343,2,0,3,0,3,0,0,2303,11,40,6,6
uuid_19120,21,1212,0,25,0,0,18,0,0,0,13,0,0,0,1
uuid_19121,0,113,0,2,0,1,15,1,18,0,1,95,0,0,3
uuid_19122,0,38,0,0,3,114,62,1,0,0,0,0,0,3,7
uuid_19123,1,6,2,0,0,1,19,14,0,2,29,191,0,3,2
uuid_19124,1,13,1,0,12,0,167,4,291,0,1,31,0,0,8
uuid_19125,0,649,0,0,0,1,0,0,0,0,0,0,0,0,1
uuid_19126,0,342,0,4,1,229,14,61,0,0,2,54,4,7,3
uuid_19127,7,6,22,631,9,2,4,23,9,0,13,19,9,5,0
uuid_19128,0,42,2,21,0,0,4,1,4,0,186,0,0,0,6
uuid_19129,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0
uuid_19130,0,2,0,0,1,0,0,0,0,0,14,939,0,0,2
uuid_19131,0,1,0,0,0,0,0,384,6,0,0,0,0,1,9
uuid_19132,0,850,0,0,0,1,0,0,0,0,0,1,2,0,1
uuid_19133,0,259,5,6,0,0,0,1,0,0,0,0,1,0,1
uuid_19134,0,23,2,0,0,2,2,4,0,0,68,1708,0,1,2
uuid_19135,0,0,2,0,3,0,0,78,4,302,0,0,0,1,3
uuid_19136,0,0,3,0,0,0,1,1,0,0,0,0,1,0,4
uuid_19137,0,5,4,18,1,322,12,11,0,0,0,11,0,1,7
uuid_19138,3,0,799,0,8,0,1,22,4,0,0,0,6,4,4
uuid_19139,0,0,4576,0,0,0,0,0,0,0,0,0,1,0,4
uuid_19140,0,45,0,678,0,0,1,0,0,0,56,0,0,3,0
uuid_19141,13,16,1,11,0,0,2,1,0,0,0,177,0,1,2
uuid_19142,0,5,11,0,0,84,118,1,0,10,0,0,28,180,3
uuid_19143,0,526,0,0,0,0,0,3,2,0,154,0,0,0,1
uuid_19144,3,33,1573,0,2,0,0,12,0,0,0,0,24,0,4
uuid_19145,0,0,820,0,0,0,0,0,0,0,0,0,0,0,4
uuid_19146,9,31,5,0,3,0,1,569,4,0,0,0,2,3,9
uuid_19147,0,610,0,130,0,0,0,1,11,0,9,1,0,0,1
uuid_19148,0,176,3,0,0,1,0,4,8,0,0,413,0,0,2
uuid_19149,0,35,2,2,0,43,8,112,3,0,105,43,1,12,3
uuid_19150,0,1,0,0,0,0,0,0,2,0,0,1,0,0,8
uuid_19151,27,0,170,0,35,0,19,112,30,0,0,0,39,48,3
uuid_19152,0,2,4100,0,0,0,1,2,0,0,0,5,26,0,4
uuid_19153,0,53,0,25,3,0,7,2,0,0,59,45,0,2,3
uuid_19154,0,0,0,0,0,0,0,39,0,0,219,0,0,0,6
uuid_19155,0,38,0,1,0,0,0,0,0,0,258,0,8,4,6
uuid_19156,10,0,0,0,0,0,0,2,0,0,0,3730,0,0,2
uuid_19157,0,0,0,0,0,0,11,0,0,0,0,1155,2,0,2
uuid_19158,0,0,188,0,0,0,4,3,0,0,0,0,0,1,4
uuid_19159,38,2408,33,0,38,0,0,20,25,0,0,0,20,45,1
uuid_19160,0,0,2,0,4,0,0,1,1,0,0,0,0,0,3
uuid_19161,1,1,4,0,0,0,4,27,1,1,370,0,0,3,6
uuid_19162,0,0,79,0,0,0,0,227,0,0,0,4,0,0,9
uuid_19163,0,0,424,0,0,0,0,0,0,0,0,0,0,0,4
uuid_19164,0,255,0,2,0,4,285,0,0,1,0,3,0,0,5
uuid_19165,1,0,0,0,0,0,1168,1,0,0,0,0,0,0,5
uuid_19166,0,0,0,0,0,0,0,0,0,0,0,1228,0,0,2
uuid_19167,0,281,5,1,0,0,1,0,12,0,6,3,75,4,1
uuid_19168,0,7,285,0,4,0,1,1,22,19,0,0,0,48,4
uuid_19169,0,1,58,0,2,0,0,168,1,0,55,1,0,1,9
uuid_19170,9,263,0,0,0,3,10,4,0,0,281,0,0,1,6
uuid_19171,0,0,0,0,0,0,1,0,0,0,3732,0,0,0,6
uuid_19172,9,165,78,0,6,0,0,163,7,0,104,48,9,10,3
uuid_19173,0,3,6,74,0,0,0,6,2,0,3329,0,0,3,6
uuid_19174,5,37,0,0,0,18,83,5,0,0,0,11,306,0,3
uuid_19175,7,9,9,0,0,0,8,49,0,7,136,1,1,3,6
uuid_19176,68,2,2,0,1,1,1,52,1,2,46,1,15,16,3
uuid_19177,0,120,0,33,0,1,0,0,4,0,0,13,0,0,1
uuid_19178,0,0,1,0,0,0,58,165,3,0,0,691,0,0,2
uuid_19179,0,115,0,84,0,0,0,0,4,0,2,2,16,0,1
uuid_19180,0,89,1,1,0,0,6,84,0,0,0,7,0,0,9
uuid_19181,7,18,4,1,0,20,31,20,0,9,76,0,71,5,3
uuid_19182,0,21,889,0,0,4,65,0,0,0,0,0,0,0,4
uuid_19183,0,0,0,452,0,0,15,0,0,0,0,0,4,0,0
uuid_19184,1,57,294,0,2,36,6,27,1,10,1,0,0,4,4
uuid_19185,4,0,0,0,0,0,0,0,0,0,0,2136,0,0,2
uuid_19186,0,268,8,0,0,0,0,2,2,0,2,0,0,0,1
uuid_19187,0,2,21,0,0,18,5,70,10,16,0,1,0,34,9
uuid_19188,0,0,2285,0,0,0,0,0,0,0,0,0,0,0,4
uuid_19189,0,0,2,0,0,1,5812,2,0,0,0,0,0,0,5
uuid_19190,0,0,512,0,0,0,0,10,0,0,0,0,6,0,4
uuid_19191,0,0,265,0,0,0,0,0,0,0,0,0,1,0,4
uuid_19192,42,0,78,0,57,0,6,177,67,0,0,0,47,55,3
uuid_19193,30,3,1,0,0,0,40,6,0,1,1,19,4,2,3
uuid_19194,0,519,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_19195,1,0,0,331,0,0,0,1,0,0,114,0,0,2,0
uuid_19196,0,0,0,0,0,1,1,0,0,0,0,1180,0,0,2
uuid_19197,8,2,192,34,0,0,3,4,0,3,2,24,0,5,4
uuid_19198,1,1,222,0,0,0,1,6,0,2,2,0,1,0,4
uuid_19199,0,14,14,0,0,0,1,26,0,4,328,2,2,5,6
uuid_19200,0,0,461,0,0,0,0,0,0,0,0,0,0,0,4
uuid_19201,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9
uuid_19202,52,9,0,169,0,0,3,3,7,1,0,145,20,10,3
uuid_19203,0,0,0,0,0,5,0,0,0,0,0,886,0,0,2
uuid_19204,1,12,9,0,0,9,981,0,0,0,0,0,0,1,5
uuid_19205,0,18,1,8,0,0,0,1,0,0,676,142,0,1,6
uuid_19206,0,34,1,1,0,0,3,10,0,1,130,20,0,0,6
uuid_19207,0,208,0,66,0,0,0,2,0,0,320,3,0,0,6
uuid_19208,0,3,0,460,1,0,6,3,1,0,5,1,0,0,0
uuid_19209,133,44,10,0,0,12,164,20,10,4,1,13,3,16,3
uuid_19210,0,465,0,23,0,0,0,1,2,0,0,3,18,0,1
uuid_19211,57,9,1,0,0,0,124,4,0,0,0,752,0,2,2
uuid_19212,0,0,3036,0,0,0,0,0,0,0,0,0,0,0,4
uuid_19213,0,0,1147,0,43,0,0,12,0,0,0,1,0,0,4
uuid_19214,12,1,196,0,14,3,183,35,22,14,12,1,44,24,3
uuid_19215,0,0,0,0,0,0,0,23,0,0,1,1,0,0,9
uuid_19216,0,151,0,0,0,1,168,33,0,0,64,6,4,6,3
uuid_19217,0,0,517,0,0,0,0,382,0,0,3,0,0,0,4
uuid_19218,3,0,41,0,10,0,0,137,4,0,1288,0,6,8,6
uuid_19219,269,1,57,0,0,0,2,1,0,0,0,1,0,0,10
uuid_19220,0,13,0,2689,0,29,6,76,0,0,0,8,0,1,0
uuid_19221,0,2903,0,0,0,0,0,0,0,0,0,0,0,0,1
uuid_19222,0,5,1,465,0,2,6,5,1,1,0,20,0,10,0
uuid_19223,0,0,0,0,0,0,0,2195,0,0,0,0,0,0,9
uuid_19224,0,0,2728,0,0,0,0,1,0,0,246,8,0,0,4
uuid_19225,0,207,0,47,0,0,1,3,0,0,67,6,0,0,1
uuid_19226,0,1,0,0,0,0,119,29,0,1,0,14,2,0,5
